"","p.geomean","stat.mean","p.val","q.val","set.size","exp1"
"GO:1900222 negative regulation of beta-amyloid clearance",NA,NA,NA,NA,3,NA
"GO:1900224 positive regulation of nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry",NA,NA,NA,NA,2,NA
"GO:1900238 regulation of metanephric mesenchymal cell migration by platelet-derived growth factor receptor-beta signaling pathway",NA,NA,NA,NA,3,NA
"GO:1900242 regulation of synaptic vesicle endocytosis",NA,NA,NA,NA,1,NA
"GO:1900244 positive regulation of synaptic vesicle endocytosis",NA,NA,NA,NA,1,NA
"GO:1900245 positive regulation of MDA-5 signaling pathway",NA,NA,NA,NA,3,NA
"GO:1900246 positive regulation of RIG-I signaling pathway",NA,NA,NA,NA,4,NA
"GO:1900271 regulation of long-term synaptic potentiation",NA,NA,NA,NA,3,NA
"GO:1900273 positive regulation of long-term synaptic potentiation",NA,NA,NA,NA,1,NA
"GO:1900275 negative regulation of phospholipase C activity",NA,NA,NA,NA,1,NA
"GO:1900276 regulation of proteinase activated receptor activity",NA,NA,NA,NA,1,NA
"GO:1900279 regulation of CD4-positive, alpha beta T cell costimulation",NA,NA,NA,NA,1,NA
"GO:1900281 positive regulation of CD4-positive, alpha beta T cell costimulation",NA,NA,NA,NA,1,NA
"GO:1900387 negative regulation of cell-cell adhesion by negative regulation of transcription from RNA polymerase II promoter",NA,NA,NA,NA,1,NA
"GO:1900407 regulation of cellular response to oxidative stress",NA,NA,NA,NA,5,NA
"GO:1900408 negative regulation of cellular response to oxidative stress",NA,NA,NA,NA,1,NA
"GO:1900424 regulation of defense response to bacterium",NA,NA,NA,NA,2,NA
"GO:1900451 positive regulation of glutamate receptor signaling pathway",NA,NA,NA,NA,1,NA
"GO:1900452 regulation of long term synaptic depression",NA,NA,NA,NA,1,NA
"GO:1900477 negative regulation of G1/S transition of mitotic cell cycle by negative regulation of transcription from RNA polymerase II promoter",NA,NA,NA,NA,1,NA
"GO:1900483 regulation of protein targeting to vacuolar membrane",NA,NA,NA,NA,1,NA
"GO:1900619 acetate ester metabolic process",NA,NA,NA,NA,3,NA
"GO:1900620 acetate ester biosynthetic process",NA,NA,NA,NA,1,NA
"GO:1900623 regulation of monocyte aggregation",NA,NA,NA,NA,2,NA
"GO:1900625 positive regulation of monocyte aggregation",NA,NA,NA,NA,2,NA
"GO:1900673 olefin metabolic process",NA,NA,NA,NA,2,NA
"GO:1900736 regulation of phospholipase C-activating G-protein coupled receptor signaling pathway",NA,NA,NA,NA,2,NA
"GO:1900737 negative regulation of phospholipase C-activating G-protein coupled receptor signaling pathway",NA,NA,NA,NA,1,NA
"GO:1900738 positive regulation of phospholipase C-activating G-protein coupled receptor signaling pathway",NA,NA,NA,NA,1,NA
"GO:1900739 regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway",NA,NA,NA,NA,3,NA
"GO:1900740 positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway",NA,NA,NA,NA,3,NA
"GO:1900744 regulation of p38MAPK cascade",NA,NA,NA,NA,3,NA
"GO:1900745 positive regulation of p38MAPK cascade",NA,NA,NA,NA,2,NA
"GO:1900746 regulation of vascular endothelial growth factor signaling pathway",NA,NA,NA,NA,3,NA
"GO:1900747 negative regulation of vascular endothelial growth factor signaling pathway",NA,NA,NA,NA,2,NA
"GO:1900748 positive regulation of vascular endothelial growth factor signaling pathway",NA,NA,NA,NA,1,NA
"GO:1900757 regulation of D-amino-acid oxidase activity",NA,NA,NA,NA,0,NA
"GO:1900758 negative regulation of D-amino-acid oxidase activity",NA,NA,NA,NA,0,NA
"GO:1900825 regulation of membrane depolarization involved in regulation of cardiac muscle cell action potential",NA,NA,NA,NA,2,NA
"GO:1900827 positive regulation of membrane depolarization involved in regulation of cardiac muscle cell action potential",NA,NA,NA,NA,1,NA
"GO:1900864 mitochondrial RNA modification",NA,NA,NA,NA,2,NA
"GO:1901016 regulation of potassium ion transmembrane transporter activity",NA,NA,NA,NA,9,NA
"GO:1901017 negative regulation of potassium ion transmembrane transporter activity",NA,NA,NA,NA,2,NA
"GO:1901018 positive regulation of potassium ion transmembrane transporter activity",NA,NA,NA,NA,2,NA
"GO:1901028 regulation of mitochondrial outer membrane permeabilization",NA,NA,NA,NA,7,NA
"GO:1901029 negative regulation of mitochondrial outer membrane permeabilization",NA,NA,NA,NA,3,NA
"GO:1901030 positive regulation of mitochondrial outer membrane permeabilization",NA,NA,NA,NA,1,NA
"GO:1901031 regulation of response to reactive oxygen species",NA,NA,NA,NA,5,NA
"GO:1901032 negative regulation of response to reactive oxygen species",NA,NA,NA,NA,1,NA
"GO:1901072 glucosamine-containing compound catabolic process",NA,NA,NA,NA,8,NA
"GO:1901073 glucosamine-containing compound biosynthetic process",NA,NA,NA,NA,3,NA
"GO:1901077 regulation of relaxation of muscle",NA,NA,NA,NA,2,NA
"GO:1901090 regulation of protein tetramerization",NA,NA,NA,NA,2,NA
"GO:1901091 negative regulation of protein tetramerization",NA,NA,NA,NA,2,NA
"GO:1901093 regulation of protein homotetramerization",NA,NA,NA,NA,2,NA
"GO:1901094 negative regulation of protein homotetramerization",NA,NA,NA,NA,2,NA
"GO:1901096 regulation of autophagic vacuole maturation",NA,NA,NA,NA,1,NA
"GO:1901099 negative regulation of signal transduction in absence of ligand",NA,NA,NA,NA,4,NA
"GO:1901135 carbohydrate derivative metabolic process",NA,NA,NA,NA,1314,NA
"GO:1901136 carbohydrate derivative catabolic process",NA,NA,NA,NA,553,NA
"GO:1901137 carbohydrate derivative biosynthetic process",NA,NA,NA,NA,654,NA
"GO:1901142 insulin metabolic process",NA,NA,NA,NA,3,NA
"GO:1901143 insulin catabolic process",NA,NA,NA,NA,1,NA
"GO:1901145 mesenchymal cell apoptotic process involved in nephron morphogenesis",NA,NA,NA,NA,3,NA
"GO:1901148 gene expression involved in extracellular matrix organization",NA,NA,NA,NA,2,NA
"GO:1901160 primary amino compound metabolic process",NA,NA,NA,NA,9,NA
"GO:1901162 primary amino compound biosynthetic process",NA,NA,NA,NA,5,NA
"GO:1901163 regulation of trophoblast cell migration",NA,NA,NA,NA,5,NA
"GO:1901164 negative regulation of trophoblast cell migration",NA,NA,NA,NA,3,NA
"GO:1901165 positive regulation of trophoblast cell migration",NA,NA,NA,NA,2,NA
"GO:1901166 neural crest cell migration involved in autonomic nervous system development",NA,NA,NA,NA,1,NA
"GO:1901187 regulation of ephrin receptor signaling pathway",NA,NA,NA,NA,1,NA
"GO:1901189 positive regulation of ephrin receptor signaling pathway",NA,NA,NA,NA,1,NA
"GO:1901193 regulation of formation of translation preinitiation complex",NA,NA,NA,NA,1,NA
"GO:1901194 negative regulation of formation of translation preinitiation complex",NA,NA,NA,NA,1,NA
"GO:1901201 regulation of extracellular matrix assembly",NA,NA,NA,NA,1,NA
"GO:1901207 regulation of heart looping",NA,NA,NA,NA,1,NA
"GO:1901208 negative regulation of heart looping",NA,NA,NA,NA,1,NA
"GO:1901210 regulation of cardiac chamber formation",NA,NA,NA,NA,1,NA
"GO:1901211 negative regulation of cardiac chamber formation",NA,NA,NA,NA,1,NA
"GO:1901219 regulation of cardiac chamber morphogenesis",NA,NA,NA,NA,2,NA
"GO:1901227 negative regulation of transcription from RNA polymerase II promoter involved in heart development",NA,NA,NA,NA,1,NA
"GO:1901228 positive regulation of transcription from RNA polymerase II promoter involved in heart development",NA,NA,NA,NA,5,NA
"GO:1901229 regulation of non-canonical Wnt receptor signaling pathway via JNK cascade",NA,NA,NA,NA,1,NA
"GO:1901231 positive regulation of non-canonical Wnt receptor signaling pathway via JNK cascade",NA,NA,NA,NA,1,NA
"GO:1901232 regulation of convergent extension involved in axis elongation",NA,NA,NA,NA,1,NA
"GO:1901233 negative regulation of convergent extension involved in axis elongation",NA,NA,NA,NA,1,NA
"GO:1901246 regulation of lung ciliated cell differentiation",NA,NA,NA,NA,2,NA
"GO:1901247 negative regulation of lung ciliated cell differentiation",NA,NA,NA,NA,1,NA
"GO:1901248 positive regulation of lung ciliated cell differentiation",NA,NA,NA,NA,1,NA
"GO:1901249 regulation of lung goblet cell differentiation",NA,NA,NA,NA,1,NA
"GO:1901251 positive regulation of lung goblet cell differentiation",NA,NA,NA,NA,1,NA
"GO:1901252 regulation of egress of virus within host cell",NA,NA,NA,NA,1,NA
"GO:1901253 negative regulation of egress of virus within host cell",NA,NA,NA,NA,1,NA
"GO:1901256 regulation of macrophage colony-stimulating factor production",NA,NA,NA,NA,2,NA
"GO:1901258 positive regulation of macrophage colony-stimulating factor production",NA,NA,NA,NA,2,NA
"GO:1901295 regulation of canonical Wnt receptor signaling pathway involved in cardiac muscle cell fate commitment",NA,NA,NA,NA,1,NA
"GO:1901296 negative regulation of canonical Wnt receptor signaling pathway involved in cardiac muscle cell fate commitment",NA,NA,NA,NA,1,NA
"GO:1901298 regulation of hydrogen peroxide-mediated programmed cell death",NA,NA,NA,NA,2,NA
"GO:1901299 negative regulation of hydrogen peroxide-mediated programmed cell death",NA,NA,NA,NA,2,NA
"GO:1901301 regulation of cargo loading into COPII-coated vesicle",NA,NA,NA,NA,1,NA
"GO:1901303 negative regulation of cargo loading into COPII-coated vesicle",NA,NA,NA,NA,1,NA
"GO:1901304 regulation of spermidine biosynthetic process",NA,NA,NA,NA,1,NA
"GO:1901307 positive regulation of spermidine biosynthetic process",NA,NA,NA,NA,1,NA
"GO:1901311 regulation of gene expression involved in extracellular matrix organization",NA,NA,NA,NA,2,NA
"GO:1901313 positive regulation of gene expression involved in extracellular matrix organization",NA,NA,NA,NA,2,NA
"GO:1901314 regulation of histone H2A K63-linked ubiquitination",NA,NA,NA,NA,3,NA
"GO:1901315 negative regulation of histone H2A K63-linked ubiquitination",NA,NA,NA,NA,3,NA
"GO:1901320 negative regulation of heart induction",NA,NA,NA,NA,3,NA
"GO:1901321 positive regulation of heart induction",NA,NA,NA,NA,2,NA
"GO:1901337 thioester transport",NA,NA,NA,NA,1,NA
"GO:1901339 regulation of store-operated calcium channel activity",NA,NA,NA,NA,6,NA
"GO:1901341 positive regulation of store-operated calcium channel activity",NA,NA,NA,NA,5,NA
"GO:1901350 cell-cell signaling involved in cell-cell junction organization",NA,NA,NA,NA,1,NA
"GO:1901360 organic cyclic compound metabolic process",NA,NA,NA,NA,5444,NA
"GO:1901361 organic cyclic compound catabolic process",NA,NA,NA,NA,841,NA
"GO:1901362 organic cyclic compound biosynthetic process",NA,NA,NA,NA,3653,NA
"GO:1901373 lipid hydroperoxide transport",NA,NA,NA,NA,1,NA
"GO:1901374 acetate ester transport",NA,NA,NA,NA,5,NA
"GO:1901376 organic heteropentacyclic compound metabolic process",NA,NA,NA,NA,1,NA
"GO:1901377 organic heteropentacyclic compound catabolic process",NA,NA,NA,NA,1,NA
"GO:1901381 positive regulation of potassium ion transmembrane transport",NA,NA,NA,NA,1,NA
"GO:1901382 regulation of chorionic trophoblast cell proliferation",NA,NA,NA,NA,2,NA
"GO:1901383 negative regulation of chorionic trophoblast cell proliferation",NA,NA,NA,NA,2,NA
"GO:1901385 regulation of voltage-gated calcium channel activity",NA,NA,NA,NA,5,NA
"GO:1901386 negative regulation of voltage-gated calcium channel activity",NA,NA,NA,NA,2,NA
"GO:1901387 positive regulation of voltage-gated calcium channel activity",NA,NA,NA,NA,1,NA
"GO:1901419 regulation of response to alcohol",NA,NA,NA,NA,7,NA
"GO:1901420 negative regulation of response to alcohol",NA,NA,NA,NA,2,NA
"GO:1901421 positive regulation of response to alcohol",NA,NA,NA,NA,3,NA
"GO:1901490 regulation of lymphangiogenesis",NA,NA,NA,NA,2,NA
"GO:1901491 negative regulation of lymphangiogenesis",NA,NA,NA,NA,1,NA
"GO:1901492 positive regulation of lymphangiogenesis",NA,NA,NA,NA,1,NA
"GO:1901503 ether biosynthetic process",NA,NA,NA,NA,5,NA
"GO:1901522 positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus",NA,NA,NA,NA,7,NA
"GO:1901523 icosanoid catabolic process",NA,NA,NA,NA,3,NA
"GO:1901532 regulation of hematopoietic progenitor cell differentiation",NA,NA,NA,NA,6,NA
"GO:1901533 negative regulation of hematopoietic progenitor cell differentiation",NA,NA,NA,NA,4,NA
"GO:1901535 regulation of DNA demethylation",NA,NA,NA,NA,1,NA
"GO:1901536 negative regulation of DNA demethylation",NA,NA,NA,NA,1,NA
"GO:1901538 changes to DNA methylation involved in embryo development",NA,NA,NA,NA,5,NA
"GO:1901564 organonitrogen compound metabolic process",NA,NA,NA,NA,1668,NA
"GO:1901565 organonitrogen compound catabolic process",NA,NA,NA,NA,726,NA
"GO:1901566 organonitrogen compound biosynthetic process",NA,NA,NA,NA,643,NA
"GO:1901569 fatty acid derivative catabolic process",NA,NA,NA,NA,3,NA
"GO:1901575 organic substance catabolic process",NA,NA,NA,NA,1830,NA
"GO:1901576 organic substance biosynthetic process",NA,NA,NA,NA,5037,NA
"GO:1901624 negative regulation of lymphocyte chemotaxis",NA,NA,NA,NA,1,NA
"GO:1901625 cellular response to ergosterol",NA,NA,NA,NA,1,NA
"GO:1901629 regulation of presynaptic membrane organization",NA,NA,NA,NA,1,NA
"GO:1901630 negative regulation of presynaptic membrane organization",NA,NA,NA,NA,1,NA
"GO:1901639 XDP catabolic process",NA,NA,NA,NA,1,NA
"GO:1901642 nucleoside transmembrane transport",NA,NA,NA,NA,3,NA
"GO:1901656 glycoside transport",NA,NA,NA,NA,1,NA
"GO:1901657 glycosyl compound metabolic process",NA,NA,NA,NA,606,NA
"GO:1901662 quinone catabolic process",NA,NA,NA,NA,1,NA
"GO:1901664 regulation of NAD+ ADP-ribosyltransferase activity",NA,NA,NA,NA,1,NA
"GO:1901666 positive regulation of NAD+ ADP-ribosyltransferase activity",NA,NA,NA,NA,1,NA
"GO:1901673 regulation of spindle assembly involved in mitosis",NA,NA,NA,NA,1,NA
"GO:1901674 regulation of histone H3-K27 acetylation",NA,NA,NA,NA,2,NA
"GO:1901675 negative regulation of histone H3-K27 acetylation",NA,NA,NA,NA,1,NA
"GO:1901676 positive regulation of histone H3-K27 acetylation",NA,NA,NA,NA,1,NA
"GO:1901678 iron coordination entity transport",NA,NA,NA,NA,8,NA
"GO:1901679 nucleotide transmembrane transport",NA,NA,NA,NA,3,NA
"GO:1901698 response to nitrogen compound",NA,NA,NA,NA,628,NA
"GO:1901700 response to oxygen-containing compound",NA,NA,NA,NA,751,NA
"GO:1901722 regulation of cell proliferation involved in kidney development",NA,NA,NA,NA,8,NA
"GO:1901723 negative regulation of cell proliferation involved in kidney development",NA,NA,NA,NA,5,NA
"GO:1901724 positive regulation of cell proliferation involved in kidney development",NA,NA,NA,NA,3,NA
"GO:1901725 regulation of histone deacetylase activity",NA,NA,NA,NA,3,NA
"GO:1901727 positive regulation of histone deacetylase activity",NA,NA,NA,NA,3,NA
"GO:1901739 regulation of myoblast fusion",NA,NA,NA,NA,2,NA
"GO:1901740 negative regulation of myoblast fusion",NA,NA,NA,NA,1,NA
"GO:1901741 positive regulation of myoblast fusion",NA,NA,NA,NA,1,NA
"GO:1901844 regulation of cell communication by electrical coupling involved in cardiac conduction",NA,NA,NA,NA,2,NA
"GO:1901858 regulation of mitochondrial DNA metabolic process",NA,NA,NA,NA,2,NA
"GO:1901859 negative regulation of mitochondrial DNA metabolic process",NA,NA,NA,NA,1,NA
"GO:1901860 positive regulation of mitochondrial DNA metabolic process",NA,NA,NA,NA,1,NA
"GO:1901876 regulation of calcium ion binding",NA,NA,NA,NA,2,NA
"GO:1901877 negative regulation of calcium ion binding",NA,NA,NA,NA,2,NA
"GO:1901889 negative regulation of cell junction assembly",NA,NA,NA,NA,7,NA
"GO:1901894 regulation of calcium-transporting ATPase activity",NA,NA,NA,NA,2,NA
"GO:1901895 negative regulation of calcium-transporting ATPase activity",NA,NA,NA,NA,1,NA
"GO:1901896 positive regulation of calcium-transporting ATPase activity",NA,NA,NA,NA,1,NA
"GO:1901897 regulation of relaxation of cardiac muscle",NA,NA,NA,NA,1,NA
"GO:1901963 regulation of cell proliferation involved in outflow tract morphogenesis",NA,NA,NA,NA,2,NA
"GO:1990009 retinal cell apoptotic process",NA,NA,NA,NA,1,NA
"GO:2000001 regulation of DNA damage checkpoint",NA,NA,NA,NA,2,NA
"GO:2000002 negative regulation of DNA damage checkpoint",NA,NA,NA,NA,1,NA
"GO:2000004 regulation of metanephric S-shaped body morphogenesis",NA,NA,NA,NA,1,NA
"GO:2000005 negative regulation of metanephric S-shaped body morphogenesis",NA,NA,NA,NA,1,NA
"GO:2000006 regulation of metanephric comma-shaped body morphogenesis",NA,NA,NA,NA,1,NA
"GO:2000007 negative regulation of metanephric comma-shaped body morphogenesis",NA,NA,NA,NA,1,NA
"GO:2000009 negative regulation of protein localization to cell surface",NA,NA,NA,NA,4,NA
"GO:2000010 positive regulation of protein localization to cell surface",NA,NA,NA,NA,3,NA
"GO:2000015 regulation of determination of dorsal identity",NA,NA,NA,NA,4,NA
"GO:2000016 negative regulation of determination of dorsal identity",NA,NA,NA,NA,1,NA
"GO:2000017 positive regulation of determination of dorsal identity",NA,NA,NA,NA,3,NA
"GO:2000018 regulation of male gonad development",NA,NA,NA,NA,7,NA
"GO:2000019 negative regulation of male gonad development",NA,NA,NA,NA,1,NA
"GO:2000020 positive regulation of male gonad development",NA,NA,NA,NA,6,NA
"GO:2000026 regulation of multicellular organismal development",NA,NA,NA,NA,1108,NA
"GO:2000035 regulation of stem cell division",NA,NA,NA,NA,2,NA
"GO:2000036 regulation of stem cell maintenance",NA,NA,NA,NA,9,NA
"GO:2000040 regulation of planar cell polarity pathway involved in axis elongation",NA,NA,NA,NA,3,NA
"GO:2000041 negative regulation of planar cell polarity pathway involved in axis elongation",NA,NA,NA,NA,3,NA
"GO:2000042 negative regulation of double-strand break repair via homologous recombination",NA,NA,NA,NA,1,NA
"GO:2000043 regulation of cardiac cell fate specification",NA,NA,NA,NA,4,NA
"GO:2000044 negative regulation of cardiac cell fate specification",NA,NA,NA,NA,3,NA
"GO:2000046 regulation of G2 phase of mitotic cell cycle",NA,NA,NA,NA,1,NA
"GO:2000047 regulation of cell-cell adhesion mediated by cadherin",NA,NA,NA,NA,9,NA
"GO:2000048 negative regulation of cell-cell adhesion mediated by cadherin",NA,NA,NA,NA,3,NA
"GO:2000049 positive regulation of cell-cell adhesion mediated by cadherin",NA,NA,NA,NA,6,NA
"GO:2000051 negative regulation of non-canonical Wnt receptor signaling pathway",NA,NA,NA,NA,5,NA
"GO:2000052 positive regulation of non-canonical Wnt receptor signaling pathway",NA,NA,NA,NA,5,NA
"GO:2000053 regulation of Wnt receptor signaling pathway involved in dorsal/ventral axis specification",NA,NA,NA,NA,4,NA
"GO:2000054 negative regulation of Wnt receptor signaling pathway involved in dorsal/ventral axis specification",NA,NA,NA,NA,3,NA
"GO:2000055 positive regulation of Wnt receptor signaling pathway involved in dorsal/ventral axis specification",NA,NA,NA,NA,1,NA
"GO:2000056 regulation of Wnt receptor signaling pathway involved in digestive tract morphogenesis",NA,NA,NA,NA,1,NA
"GO:2000057 negative regulation of Wnt receptor signaling pathway involved in digestive tract morphogenesis",NA,NA,NA,NA,1,NA
"GO:2000059 negative regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process",NA,NA,NA,NA,3,NA
"GO:2000061 regulation of ureter smooth muscle cell differentiation",NA,NA,NA,NA,1,NA
"GO:2000062 negative regulation of ureter smooth muscle cell differentiation",NA,NA,NA,NA,1,NA
